id,picking_slip_id,item_id,stock_id,order_fulfillment_product_id,quantity,refunded_quantity,location_id,location_code,is_pre_order,is_sales_only,pre_order_shipping_at,pre_order_deadline_at,created_at,updated_at
2866,779,932540,2709,2846,2,0,3,operation_2,1,0,2023-01-15 15:00:00,,2023-01-06 11:24:01,2023-01-09 13:09:23
2867,780,932525,2658,2845,2,0,10,FZ,1,0,2023-02-26 15:00:00,,2023-01-06 11:24:02,2023-01-06 11:24:02
2868,781,932571,,2847,9,0,,,0,0,,,2023-01-09 06:31:33,2023-01-09 06:31:33
2869,782,932572,,2848,7,0,,,0,0,,,2023-01-09 06:41:23,2023-01-09 06:41:23
2870,783,932573,,2849,1,0,,,0,0,,,2023-01-09 06:44:48,2023-01-09 06:44:48
2871,784,932573,,2850,1,0,,,0,0,,,2023-01-09 06:44:50,2023-01-09 06:44:50
2872,785,932573,,2852,1,0,,,0,0,,,2023-01-09 06:44:52,2023-01-09 06:44:52
2873,786,932573,,2853,1,0,,,0,0,,,2023-01-09 06:44:52,2023-01-09 06:44:52
2874,787,932573,,2851,1,0,,,0,0,,,2023-01-09 06:44:53,2023-01-09 06:44:53
2875,788,932573,,2854,1,0,,,0,0,,,2023-01-09 06:44:53,2023-01-09 06:44:53
2876,789,932573,,2855,1,0,,,0,0,,,2023-01-09 06:44:53,2023-01-09 06:44:53
2877,791,932574,,2857,1,0,,,0,0,,,2023-01-09 06:46:19,2023-01-09 06:46:19
2878,792,932574,,2856,1,0,,,0,0,,,2023-01-09 06:46:19,2023-01-09 06:46:19
2879,793,932574,,2858,1,0,,,0,0,,,2023-01-09 06:46:20,2023-01-09 06:46:20
2880,794,932574,,2859,1,0,,,0,0,,,2023-01-09 06:46:20,2023-01-09 06:46:20
2881,795,932575,,2861,5,0,,,0,0,,,2023-01-09 06:47:39,2023-01-09 06:47:39
2882,796,932575,,2860,5,0,,,0,0,,,2023-01-09 06:47:39,2023-01-09 06:47:39
2883,797,932575,,2862,4,0,,,0,0,,,2023-01-09 06:47:39,2023-01-09 06:47:39
2884,798,932576,,2863,13,0,,,0,0,,,2023-01-09 07:02:49,2023-01-09 07:02:49
2885,799,932577,,2864,9,0,,,0,0,,,2023-01-09 07:05:04,2023-01-09 07:05:04
2886,800,932577,,2865,4,0,,,0,0,,,2023-01-09 07:05:04,2023-01-09 07:05:04
2887,801,932578,,2866,2,0,,,0,0,,,2023-01-09 07:07:22,2023-01-09 07:07:22
2888,802,932578,,2867,2,0,,,0,0,,,2023-01-09 07:07:23,2023-01-09 07:07:23
2889,803,932578,,2871,2,0,,,0,0,,,2023-01-09 07:07:25,2023-01-09 07:07:25
2890,804,932578,,2872,2,0,,,0,0,,,2023-01-09 07:07:25,2023-01-09 07:07:25
2891,805,932578,,2868,2,0,,,0,0,,,2023-01-09 07:07:25,2023-01-09 07:07:25
2892,806,932578,,2869,2,0,,,0,0,,,2023-01-09 07:07:25,2023-01-09 07:07:25
2893,807,932578,,2870,2,0,,,0,0,,,2023-01-09 07:07:26,2023-01-09 07:07:26
2894,808,932579,,2874,4,0,,,0,0,,,2023-01-09 07:07:58,2023-01-09 07:07:58
2895,809,932579,,2873,4,0,,,0,0,,,2023-01-09 07:08:00,2023-01-09 07:08:00
2896,810,932579,,2875,4,0,,,0,0,,,2023-01-09 07:08:01,2023-01-09 07:08:01
2897,811,932579,,2876,1,0,,,0,0,,,2023-01-09 07:08:01,2023-01-09 07:08:01
2898,812,932580,,2883,1,0,,,0,0,,,2023-01-09 07:08:38,2023-01-09 07:08:38
2899,813,932580,,2879,1,0,,,0,0,,,2023-01-09 07:08:38,2023-01-09 07:08:38
2900,814,932580,,2877,1,0,,,0,0,,,2023-01-09 07:08:38,2023-01-09 07:08:38
2901,815,932580,,2878,1,0,,,0,0,,,2023-01-09 07:08:38,2023-01-09 07:08:38
2902,816,932580,,2882,1,0,,,0,0,,,2023-01-09 07:08:38,2023-01-09 07:08:38
2903,817,932580,,2880,1,0,,,0,0,,,2023-01-09 07:08:39,2023-01-09 07:08:39
2904,818,932580,,2881,1,0,,,0,0,,,2023-01-09 07:08:39,2023-01-09 07:08:39
2905,819,932580,,2884,1,0,,,0,0,,,2023-01-09 07:08:40,2023-01-09 07:08:40
2906,820,932581,,2885,13,0,,,0,0,,,2023-01-09 07:09:13,2023-01-09 07:09:13
2907,821,932582,,2888,3,0,,,0,0,,,2023-01-09 07:09:53,2023-01-09 07:09:53
2908,822,932582,,2887,3,0,,,0,0,,,2023-01-09 07:09:54,2023-01-09 07:09:54
2909,823,932582,,2886,3,0,,,0,0,,,2023-01-09 07:09:54,2023-01-09 07:09:54
2910,824,932582,,2889,1,0,,,0,0,,,2023-01-09 07:09:54,2023-01-09 07:09:54
2911,825,932583,,2890,14,0,,,0,0,,,2023-01-09 07:10:34,2023-01-09 07:10:34
2912,826,932584,2849,2892,1,0,10,FZ,0,0,,,2023-01-09 07:11:10,2023-01-31 13:30:50
2913,827,932584,,2891,13,0,,,0,0,,,2023-01-09 07:11:10,2023-01-09 07:11:10
2914,828,932587,,2893,7,0,,,0,0,,,2023-01-09 07:11:58,2023-01-09 07:11:58
2915,829,932587,,2894,2,0,,,0,0,,,2023-01-09 07:11:59,2023-01-09 07:11:59
2916,830,932588,,2896,3,0,,,0,0,,,2023-01-09 07:13:59,2023-01-09 07:13:59
2917,831,932588,,2895,3,0,,,0,0,,,2023-01-09 07:13:59,2023-01-09 07:13:59
2918,832,932588,,2897,1,0,,,0,0,,,2023-01-09 07:14:00,2023-01-09 07:14:00
2919,833,93685,2512,2898,1,0,374,GA000,0,0,,,2023-01-09 10:07:34,2023-01-18 02:19:57
2920,834,932476,2570,2901,1,0,7,operation_4,0,0,,,2023-01-09 10:07:35,2023-01-09 10:07:35
2921,835,932523,2655,2900,1,0,374,GA000,1,0,2023-03-02 15:00:00,,2023-01-09 10:07:35,2023-01-09 10:07:35
2922,833,932447,3011,2899,1,0,376,GA01-A-1-1,1,0,2023-01-29 19:30:00,,2023-01-09 10:07:35,2023-02-22 06:19:37
2923,836,932589,2708,2902,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:25:32,2023-01-09 13:08:39
2924,837,932589,2708,2903,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:25:32,2023-01-09 13:08:39
2925,838,932589,2708,2904,2,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:25:32,2023-01-09 13:08:39
2926,839,932589,2708,2905,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:41:22,2023-01-09 13:08:39
2927,840,932589,2708,2906,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:41:22,2023-01-09 13:08:39
2928,841,932589,2708,2907,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:41:22,2023-01-09 13:08:39
2929,842,932589,2708,2908,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:42:29,2023-01-09 13:08:39
2930,843,932589,2708,2909,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:42:29,2023-01-09 13:08:39
2931,844,932589,2708,2910,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:42:29,2023-01-09 13:08:39
2932,846,932589,2708,2914,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:47:26,2023-01-09 13:08:39
2933,847,932589,2708,2915,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:47:28,2023-01-09 13:08:39
2934,848,932589,2708,2916,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:47:28,2023-01-09 13:08:39
2935,845,932589,2708,2911,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:47:32,2023-01-09 13:08:39
2936,849,932589,2708,2913,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:47:35,2023-01-09 13:08:39
2937,850,932589,2708,2912,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:47:35,2023-01-09 13:08:39
2938,851,932589,2708,2917,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:48:04,2023-01-09 13:08:39
2939,852,932589,2708,2918,2,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:48:04,2023-01-09 13:08:39
2940,853,932589,2708,2919,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:48:04,2023-01-09 13:08:39
2941,854,932589,2708,2921,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:49:03,2023-01-09 13:08:39
2942,855,932589,2708,2920,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:49:03,2023-01-09 13:08:39
2943,856,932589,2708,2922,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:49:03,2023-01-09 13:08:39
2944,857,932589,2708,2924,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:51:08,2023-01-09 13:08:39
2945,858,932589,2708,2925,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:51:08,2023-01-09 13:08:39
2946,859,932589,2708,2926,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:51:10,2023-01-09 13:08:39
2947,860,932525,2658,2923,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:51:10,2023-01-09 11:51:10
2948,861,932589,2708,2929,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:51:58,2023-01-09 13:08:39
2949,862,932589,2708,2928,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:51:59,2023-01-09 13:08:39
2950,863,932589,2708,2930,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:51:59,2023-01-09 13:08:39
2951,864,932525,2658,2927,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:51:59,2023-01-09 11:51:59
2952,865,932589,2708,2931,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:55:20,2023-01-09 13:08:39
2953,866,932589,2708,2932,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:55:20,2023-01-09 13:08:39
2954,867,932589,2708,2933,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:55:21,2023-01-09 13:08:39
2955,868,932525,2658,2934,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:55:23,2023-01-09 11:55:23
2956,869,932589,2708,2935,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:57:04,2023-01-09 13:08:39
2957,870,932589,2708,2936,2,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:57:04,2023-01-09 13:08:39
2958,871,932589,2708,2937,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:57:04,2023-01-09 13:08:39
2959,872,932525,2658,2938,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:57:04,2023-01-09 11:57:04
2960,873,932589,2708,2940,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:57:11,2023-01-09 13:08:39
2961,874,932589,2708,2941,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:57:11,2023-01-09 13:08:39
2962,875,932589,2708,2942,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:57:12,2023-01-09 13:08:39
2963,876,932525,2658,2939,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:57:12,2023-01-09 11:57:12
2964,877,932589,2708,2943,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:58:25,2023-01-09 13:08:39
2965,878,932589,2708,2944,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:58:25,2023-01-09 13:08:39
2966,879,932589,2708,2945,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:58:25,2023-01-09 13:08:39
2967,880,932525,2658,2946,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:58:25,2023-01-09 11:58:25
2968,881,932589,2708,2947,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 11:59:09,2023-01-09 13:08:39
2969,882,932589,2708,2948,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 11:59:09,2023-01-09 13:08:39
2970,883,932589,2708,2949,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 11:59:09,2023-01-09 13:08:39
2971,884,932525,2658,2950,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 11:59:09,2023-01-09 11:59:09
2972,885,932589,2708,2952,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 12:02:47,2023-01-09 13:08:39
2973,886,932589,2708,2951,2,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 12:02:48,2023-01-09 13:08:39
2974,887,932589,2708,2953,2,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 12:02:48,2023-01-09 13:08:39
2975,888,932589,2708,2956,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 12:02:53,2023-01-09 13:08:39
2976,889,932589,2708,2954,2,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 12:02:53,2023-01-09 13:08:39
2977,890,932589,2708,2955,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 12:02:54,2023-01-09 13:08:39
2978,891,932589,2708,2957,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 12:03:38,2023-01-09 13:08:39
2979,892,932589,2708,2958,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 12:03:38,2023-01-09 13:08:39
2980,893,932589,2708,2959,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 12:03:38,2023-01-09 13:08:39
2981,894,932589,2708,2960,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 12:05:10,2023-01-09 13:08:39
2982,895,932589,2708,2962,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 12:05:11,2023-01-09 13:08:39
2983,896,932589,2708,2961,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 12:05:11,2023-01-09 13:08:39
2984,897,932589,2710,2964,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:19:03,2023-01-09 13:21:34
2985,898,932589,2710,2965,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:19:04,2023-01-09 13:21:34
2986,899,932589,2710,2966,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:19:05,2023-01-09 13:21:34
2987,900,932525,2658,2963,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 13:19:05,2023-01-09 13:19:05
2988,901,932589,2710,2967,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:19:20,2023-01-09 13:21:34
2989,902,932589,2710,2968,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:19:20,2023-01-09 13:21:34
2990,903,932589,2710,2969,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:19:20,2023-01-09 13:21:34
2991,904,932589,2710,2971,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:19:47,2023-01-09 13:21:34
2992,905,932589,2710,2972,1,1,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:19:48,2023-01-10 04:45:37
2993,906,932589,2710,2973,1,1,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:19:48,2023-01-10 04:45:38
2994,907,932525,2658,2970,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 13:19:48,2023-01-09 13:19:48
2995,908,932589,2710,2976,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:20:15,2023-01-09 13:21:34
2996,909,932589,2710,2975,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:20:15,2023-01-09 13:21:34
2997,910,932589,2710,2974,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:20:15,2023-01-09 13:21:34
2998,911,932589,2710,2977,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:20:49,2023-01-09 13:21:34
2999,912,932589,2710,2978,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:20:53,2023-01-09 13:21:34
3000,913,932589,2710,2979,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:20:53,2023-01-09 13:21:34
3001,914,932525,2658,2980,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-09 13:20:54,2023-01-09 13:20:54
3002,915,932589,2710,2981,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:21:12,2023-01-09 13:21:34
3003,916,932589,2710,2983,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:21:12,2023-01-09 13:21:34
3004,917,932589,2710,2982,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:21:12,2023-01-09 13:21:34
3005,918,932589,2710,2984,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:21:54,2023-01-09 13:21:54
3006,919,932589,2710,2986,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:21:56,2023-01-09 13:21:56
3007,920,932589,2710,2985,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:21:56,2023-01-09 13:21:56
3008,921,932589,2711,2989,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-09 13:24:53,2023-01-09 13:26:22
3009,922,932589,2711,2987,1,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-09 13:24:53,2023-01-09 13:26:22
3010,923,932589,2711,2988,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-09 13:24:53,2023-01-09 13:26:22
3011,924,932448,2526,2990,1,0,10,FZ,1,0,2023-01-30 15:00:00,,2023-01-10 12:52:45,2023-01-10 12:52:45
3012,925,932445,2522,2991,2,2,3,operation_2,0,0,,,2023-01-11 04:46:03,2023-01-11 05:04:59
3013,926,932541,2735,2992,4,0,1913,YN,0,0,,,2023-01-11 05:33:56,2023-01-13 06:24:34
3014,926,369960,2733,2993,2,0,1915,ZN1,0,0,,,2023-01-11 05:33:56,2023-01-12 06:03:35
3015,926,93685,2513,2994,2,0,374,GA000,0,0,,,2023-01-11 05:33:56,2023-01-18 02:20:00
3016,927,932481,2579,2996,1,0,3,operation_2,1,0,2023-01-10 15:00:00,,2023-01-11 05:48:25,2023-01-11 05:48:25
3017,928,932514,2602,2995,1,0,374,GA000,1,0,2023-01-09 15:00:00,,2023-01-11 05:48:26,2023-01-11 05:48:26
3018,929,932445,2522,2997,3,3,3,operation_2,0,0,,,2023-01-11 05:48:53,2023-01-11 05:58:46
3019,930,93685,2512,2998,1,0,374,GA000,0,0,,,2023-01-11 05:54:10,2023-01-18 02:19:57
3020,931,932589,2711,3001,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-11 06:10:09,2023-01-11 06:10:09
3021,932,932445,2522,2999,1,0,3,operation_2,0,0,,,2023-01-11 06:10:10,2023-01-11 06:10:10
3022,932,932481,2579,3000,1,0,3,operation_2,1,0,2023-01-10 15:00:00,,2023-01-11 06:10:11,2023-01-11 06:10:11
3023,933,932445,2522,3002,2,0,3,operation_2,0,0,,,2023-01-11 06:10:44,2023-01-11 06:10:44
3024,934,932445,2522,3003,2,0,3,operation_2,0,0,,,2023-01-11 06:20:14,2023-01-11 06:20:14
3025,935,932589,2711,3004,2,0,3,operation_2,1,0,2023-01-16 15:00:00,,2023-01-11 06:20:34,2023-01-11 06:20:34
3026,936,932589,2711,3005,1,0,3,operation_2,1,0,2023-01-23 15:00:00,,2023-01-11 06:20:34,2023-01-11 06:20:34
3027,937,932589,2711,3006,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-11 06:20:35,2023-01-11 06:20:35
3028,938,932481,2579,3007,1,0,3,operation_2,1,0,2023-01-10 15:00:00,,2023-01-11 06:42:59,2023-01-11 06:42:59
3029,938,932445,2522,3008,1,0,3,operation_2,0,0,,,2023-01-11 06:43:00,2023-01-11 06:43:00
3030,939,932484,2605,3009,1,0,1915,ZN1,0,0,,,2023-01-11 07:18:23,2023-01-11 07:18:23
3031,940,932484,2605,3010,5,0,1915,ZN1,0,0,,,2023-01-11 07:47:22,2023-01-11 07:47:22
3032,941,932445,2522,3011,3,2,3,operation_2,0,0,,,2023-01-12 04:36:29,2023-01-12 04:38:07
3033,942,932445,2522,3012,3,3,3,operation_2,0,0,,,2023-01-12 04:39:06,2023-01-12 06:19:24
3034,942,932445,2523,3012,2,0,10,FZ,0,0,,,2023-01-12 04:39:06,2023-01-12 04:39:06
3050,953,932598,,3028,1,0,,,0,0,,,2023-01-12 05:33:19,2023-01-12 05:33:19
3051,954,932598,,3029,1,0,,,0,0,,,2023-01-12 05:33:20,2023-01-12 05:33:20
3052,955,932598,,3030,1,0,,,0,0,,,2023-01-12 05:33:20,2023-01-12 05:33:20
3053,956,932599,,3032,4,0,,,0,0,,,2023-01-12 05:35:09,2023-01-12 05:35:09
3054,957,932599,,3031,4,0,,,0,0,,,2023-01-12 05:35:09,2023-01-12 05:35:09
3055,958,932599,,3033,1,0,,,0,0,,,2023-01-12 05:35:10,2023-01-12 05:35:10
3062,963,932600,,3041,2,0,,,0,0,,,2023-01-12 05:36:25,2023-01-12 05:36:25
3063,964,932600,,3040,8,0,,,0,0,,,2023-01-12 05:36:25,2023-01-12 05:36:25
3064,965,932589,2711,3042,1,0,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-12 05:42:27,2023-01-12 05:42:27
3065,966,932514,2602,3047,2,0,374,GA000,1,0,2023-01-09 15:00:00,,2023-01-12 05:42:28,2023-01-12 05:42:28
3066,967,932448,2526,3043,1,0,10,FZ,1,0,2023-01-11 15:00:00,,2023-01-12 05:42:29,2023-01-12 05:42:29
3067,968,932485,2606,3044,2,0,1915,ZN1,0,0,,,2023-01-12 05:42:29,2023-01-12 05:42:29
3068,968,932480,2576,3045,2,0,374,GA000,0,0,,,2023-01-12 05:42:30,2023-01-12 05:42:30
3069,968,93685,2515,3046,2,0,374,GA000,0,0,,,2023-01-12 05:42:31,2023-01-18 02:20:07
3070,969,932446,,3056,1,0,,,1,0,2023-01-13 15:00:00,,2023-01-12 05:44:33,2023-01-12 05:44:33
3071,970,932476,2570,3048,1,0,7,operation_4,0,0,,,2023-01-12 05:44:33,2023-01-12 05:44:33
3072,971,932540,2709,3052,1,0,3,operation_2,1,0,2023-01-15 15:00:00,,2023-01-12 05:44:35,2023-01-12 05:44:35
3073,972,932445,2522,3049,1,0,3,operation_2,0,0,,,2023-01-12 05:44:36,2023-01-12 05:44:36
3074,973,932464,2543,3053,1,0,375,GA01,0,0,,,2023-01-12 05:44:37,2023-01-12 05:44:37
3075,972,932466,2545,3050,1,0,10,FZ,0,0,,,2023-01-12 05:44:37,2023-01-12 05:44:37
3076,973,932479,2577,3054,2,0,374,GA000,0,0,,,2023-01-12 05:44:38,2023-01-12 05:44:38
3077,972,930222,1781,3051,1,1,10,FZ,0,0,,,2023-01-12 05:44:38,2023-01-13 08:20:45
3078,973,369960,2733,3055,1,0,1915,ZN1,0,0,,,2023-01-12 05:44:39,2023-01-12 06:03:35
3079,974,932479,2577,3057,1,0,374,GA000,0,0,,,2023-01-12 05:51:50,2023-01-12 05:51:50
3080,974,932464,2543,3058,2,0,375,GA01,0,0,,,2023-01-12 05:51:50,2023-01-12 05:51:50
3081,974,369960,2733,3059,1,0,1915,ZN1,0,0,,,2023-01-12 05:51:51,2023-01-12 06:03:35
3082,975,932493,2944,3060,1,0,448,GA03-B-2-4,0,0,,,2023-01-12 07:29:50,2023-02-20 12:25:35
3083,976,932466,2545,3061,1,1,10,FZ,0,0,,,2023-01-13 04:37:25,2023-01-13 07:55:14
3084,977,932444,2521,3066,1,1,376,GA01-A-1-1,0,0,,,2023-01-13 04:37:25,2023-01-13 07:55:14
3085,978,932464,2543,3063,2,2,375,GA01,0,0,,,2023-01-13 04:37:25,2023-01-13 07:55:14
3086,979,932540,2709,3062,1,1,3,operation_2,1,0,2023-01-15 15:00:00,,2023-01-13 04:37:25,2023-01-13 07:55:14
3087,978,932480,2576,3064,1,1,374,GA000,0,0,,,2023-01-13 04:37:25,2023-01-13 07:55:14
3088,978,932541,2622,3065,2,2,374,GA000,0,0,,,2023-01-13 04:37:25,2023-01-13 07:55:14
3089,980,932447,3008,3067,1,0,376,GA01-A-1-1,0,0,,,2023-01-13 04:41:33,2023-02-27 08:46:33
3090,980,932484,2605,3068,2,0,1915,ZN1,0,0,,,2023-01-13 04:41:33,2023-01-13 04:41:33
3091,980,932503,2594,3069,2,0,374,GA000,0,0,,,2023-01-13 04:41:34,2023-01-13 04:41:34
3092,980,93685,2516,3070,3,0,374,GA000,0,0,,,2023-01-13 04:41:34,2023-01-18 02:20:11
3093,981,932522,2917,3072,1,0,374,GA000,1,0,2023-02-02 15:00:00,,2023-01-13 06:27:18,2023-02-15 09:26:19
3094,982,930013,1693,3071,1,0,10,FZ,0,0,,,2023-01-13 06:27:18,2023-01-13 06:27:18
3095,983,932444,2521,3073,1,1,376,GA01-A-1-1,0,0,,,2023-01-13 06:31:36,2023-01-13 06:45:15
3096,984,932589,2711,3075,1,1,3,operation_2,1,0,2023-01-30 15:00:00,,2023-01-13 06:31:36,2023-01-13 07:24:18
3097,985,932445,2522,3074,2,2,3,operation_2,0,0,,,2023-01-13 06:31:36,2023-01-13 08:04:15
3098,986,932614,,3076,8,0,,,0,0,,,2023-01-13 07:18:13,2023-01-13 07:18:13
3099,987,932614,,3077,2,0,,,0,0,,,2023-01-13 07:18:13,2023-01-13 07:18:13
3100,989,932615,,3078,1,0,,,0,0,,,2023-01-13 07:19:50,2023-01-13 07:19:50
3101,990,932615,,3079,1,0,,,0,0,,,2023-01-13 07:19:50,2023-01-13 07:19:50
3102,991,932615,,3080,1,0,,,0,0,,,2023-01-13 07:19:50,2023-01-13 07:19:50
3103,992,932615,,3081,1,0,,,0,0,,,2023-01-13 07:19:50,2023-01-13 07:19:50
3104,993,932616,,3082,9,0,,,0,0,,,2023-01-13 07:25:35,2023-01-13 07:25:35
3105,994,932525,2658,3085,1,0,10,FZ,1,0,2023-03-05 15:00:00,,2023-01-13 08:59:30,2023-01-13 08:59:30
3106,995,932484,2605,3083,1,0,1915,ZN1,0,0,,,2023-01-13 08:59:30,2023-01-13 08:59:30
3107,995,932541,2622,3084,3,3,374,GA000,0,0,,,2023-01-13 08:59:30,2023-01-13 09:00:23
3108,996,932484,2605,3086,2,2,1915,ZN1,0,0,,,2023-01-13 09:29:03,2023-01-13 09:31:53
3109,997,932444,2521,3088,2,0,376,GA01-A-1-1,0,0,,,2023-01-13 09:29:03,2023-01-13 09:29:03
3110,996,932503,2594,3087,1,0,374,GA000,0,0,,,2023-01-13 09:29:03,2023-01-13 09:29:03
3111,998,932541,2622,3089,2,2,374,GA000,0,0,,,2023-01-13 09:39:17,2023-01-13 09:56:06
3112,999,932541,2622,3090,1,1,374,GA000,0,0,,,2023-01-13 09:58:14,2023-01-13 09:58:41
3113,1000,932525,2658,3091,2,2,10,FZ,0,0,,,2023-01-16 02:42:28,2023-01-16 02:43:02
3114,1001,932617,2781,3092,3,0,1915,ZN1,0,0,,,2023-01-16 04:25:02,2023-01-18 02:21:29
